,mode,dest_type,region,duration,suburb
0,cycling,primary_school,Nelson,2.6133333333333333,Nelson Central-Trafalgar
0,cycling,greenspace,Nelson,0.4533333333333333,Nelson Central-Trafalgar
0,cycling,all,Nelson,2.888888888888889,Nelson Central-Trafalgar
0,cycling,supermarket,Nelson,6.0,Port Nelson
0,cycling,ece,Nelson,5.0,Port Nelson
0,cycling,pharmacy,Nelson,7.0,Port Nelson
0,cycling,doctor,Nelson,8.0,Port Nelson
0,cycling,primary_school,Nelson,5.0,Port Nelson
0,cycling,greenspace,Nelson,3.0,Port Nelson
0,cycling,all,Nelson,8.0,Port Nelson
0,cycling,supermarket,Nelson,5.017441860465116,Rutherford
0,cycling,ece,Nelson,2.4593023255813953,Rutherford
0,cycling,pharmacy,Nelson,3.104651162790698,Rutherford
0,cycling,doctor,Nelson,2.41046511627907,Rutherford
0,cycling,primary_school,Nelson,2.8616279069767443,Rutherford
0,cycling,greenspace,Nelson,1.4883720930232558,Rutherford
0,cycling,all,Nelson,5.306976744186047,Rutherford
0,cycling,supermarket,Nelson,13.118975903614459,The Brook
0,cycling,ece,Nelson,7.022590361445783,The Brook
0,cycling,pharmacy,Nelson,11.680722891566266,The Brook
0,cycling,doctor,Nelson,11.920180722891565,The Brook
0,cycling,primary_school,Nelson,9.715361445783133,The Brook
0,cycling,greenspace,Nelson,8.420180722891565,The Brook
0,cycling,all,Nelson,13.480421686746988,The Brook
0,cycling,supermarket,Nelson,5.436123348017621,Maitai
0,cycling,ece,Nelson,3.2290748898678414,Maitai
0,cycling,pharmacy,Nelson,4.898678414096916,Maitai
0,cycling,doctor,Nelson,4.259911894273127,Maitai
0,cycling,primary_school,Nelson,4.8766519823788546,Maitai
0,cycling,greenspace,Nelson,2.8325991189427313,Maitai
0,cycling,all,Nelson,5.894273127753304,Maitai
0,cycling,supermarket,Nelson,8.930952231498337,all
0,cycling,ece,Nelson,3.4857196660598833,all
0,cycling,pharmacy,Nelson,7.267779800389178,all
0,cycling,doctor,Nelson,7.276379386102567,all
0,cycling,primary_school,Nelson,5.251333877346055,all
0,cycling,greenspace,Nelson,2.2327537505492434,all
0,cycling,all,Nelson,9.626828196597828,all
0,cycling,supermarket,Christchurch,6.486175115207374,Malvern
0,cycling,ece,Christchurch,1.7327188940092166,Malvern
0,cycling,pharmacy,Christchurch,2.357142857142857,Malvern
0,cycling,doctor,Christchurch,1.6774193548387097,Malvern
0,cycling,primary_school,Christchurch,3.0357142857142856,Malvern
0,cycling,greenspace,Christchurch,0.9101382488479263,Malvern
0,cycling,all,Christchurch,6.486175115207374,Malvern
0,cycling,supermarket,Christchurch,2.342696629213483,St Albans North
0,cycling,ece,Christchurch,1.324438202247191,St Albans North
0,cycling,pharmacy,Christchurch,2.5547752808988764,St Albans North
0,cycling,doctor,Christchurch,2.050561797752809,St Albans North
0,cycling,primary_school,Christchurch,3.470505617977528,St Albans North
0,cycling,greenspace,Christchurch,1.1629213483146068,St Albans North
0,cycling,all,Christchurch,3.793539325842697,St Albans North
0,cycling,supermarket,Christchurch,7.4812967581047385,Beckenham
0,cycling,ece,Christchurch,1.6034912718204488,Beckenham
0,cycling,pharmacy,Christchurch,4.806733167082294,Beckenham
0,cycling,doctor,Christchurch,3.882793017456359,Beckenham
0,cycling,primary_school,Christchurch,2.330423940149626,Beckenham
0,cycling,greenspace,Christchurch,1.344139650872818,Beckenham
0,cycling,all,Christchurch,7.4812967581047385,Beckenham
0,cycling,supermarket,Christchurch,4.776288659793814,Papanui West
0,cycling,ece,Christchurch,1.8948453608247422,Papanui West
0,cycling,pharmacy,Christchurch,3.9195876288659792,Papanui West
0,cycling,doctor,Christchurch,2.8608247422680413,Papanui West
0,cycling,primary_school,Christchurch,4.128865979381444,Papanui West
0,cycling,greenspace,Christchurch,1.3731958762886598,Papanui West
0,cycling,all,Christchurch,5.1721649484536085,Papanui West
0,cycling,supermarket,Christchurch,4.441558441558442,Richmond North (Christchurch City)
0,cycling,ece,Christchurch,1.0662337662337662,Richmond North (Christchurch City)
0,cycling,pharmacy,Christchurch,2.27012987012987,Richmond North (Christchurch City)
0,cycling,doctor,Christchurch,2.712987012987013,Richmond North (Christchurch City)
0,cycling,primary_school,Christchurch,2.6623376623376624,Richmond North (Christchurch City)
0,cycling,greenspace,Christchurch,0.9012987012987013,Richmond North (Christchurch City)
0,cycling,all,Christchurch,4.441558441558442,Richmond North (Christchurch City)
0,cycling,supermarket,Christchurch,4.254901960784314,Edgeware
0,cycling,ece,Christchurch,1.710239651416122,Edgeware
0,cycling,pharmacy,Christchurch,3.0348583877995643,Edgeware
0,cycling,doctor,Christchurch,3.4894698620188818,Edgeware
0,cycling,primary_school,Christchurch,3.7051561365286854,Edgeware
0,cycling,greenspace,Christchurch,1.4981844589687727,Edgeware
0,cycling,all,Christchurch,4.893246187363834,Edgeware
0,cycling,supermarket,Christchurch,3.963521015067407,Spreydon North
0,cycling,ece,Christchurch,2.380650277557494,Spreydon North
0,cycling,pharmacy,Christchurch,2.4337827121332274,Spreydon North
0,cycling,doctor,Christchurch,2.478191911181602,Spreydon North
0,cycling,primary_school,Christchurch,3.881839809674861,Spreydon North
0,cycling,greenspace,Christchurch,1.1522601110229975,Spreydon North
0,cycling,all,Christchurch,4.650277557494053,Spreydon North
0,cycling,supermarket,Christchurch,5.185907046476761,Sydenham North
0,cycling,ece,Christchurch,1.23688155922039,Sydenham North
0,cycling,pharmacy,Christchurch,2.08095952023988,Sydenham North
0,cycling,doctor,Christchurch,2.476761619190405,Sydenham North
0,cycling,primary_school,Christchurch,2.9835082458770614,Sydenham North
0,cycling,greenspace,Christchurch,0.6476761619190404,Sydenham North
0,cycling,all,Christchurch,5.331334332833583,Sydenham North
0,cycling,supermarket,Christchurch,2.690582959641256,Phillipstown
0,cycling,ece,Christchurch,1.9641255605381165,Phillipstown
0,cycling,pharmacy,Christchurch,2.445440956651719,Phillipstown
0,cycling,doctor,Christchurch,2.319880418535127,Phillipstown
0,cycling,primary_school,Christchurch,4.814648729446936,Phillipstown
0,cycling,greenspace,Christchurch,0.6689088191330343,Phillipstown
0,cycling,all,Christchurch,5.150971599402093,Phillipstown
0,cycling,supermarket,Christchurch,7.009966777408638,Linwood North
0,cycling,ece,Christchurch,1.0166112956810631,Linwood North
0,cycling,pharmacy,Christchurch,2.387596899224806,Linwood North
0,cycling,doctor,Christchurch,2.4662236987818384,Linwood North
0,cycling,primary_school,Christchurch,2.9324473975636765,Linwood North
0,cycling,greenspace,Christchurch,1.3776301218161684,Linwood North
0,cycling,all,Christchurch,7.009966777408638,Linwood North
0,cycling,supermarket,Christchurch,5.440273037542662,Sumner
0,cycling,ece,Christchurch,3.1680887372013653,Sumner
0,cycling,pharmacy,Christchurch,5.909556313993174,Sumner
0,cycling,doctor,Christchurch,5.357508532423208,Sumner
0,cycling,primary_school,Christchurch,3.4411262798634814,Sumner
0,cycling,greenspace,Christchurch,0.9172354948805461,Sumner
0,cycling,all,Christchurch,6.075938566552901,Sumner
0,cycling,supermarket,Christchurch,7.193907875185736,Sockburn North
0,cycling,ece,Christchurch,1.9309063893016345,Sockburn North
0,cycling,pharmacy,Christchurch,6.425705794947994,Sockburn North
0,cycling,doctor,Christchurch,3.6575037147102525,Sockburn North
0,cycling,primary_school,Christchurch,2.950222882615156,Sockburn North
0,cycling,greenspace,Christchurch,0.5445765230312035,Sockburn North
0,cycling,all,Christchurch,7.193907875185736,Sockburn North
0,cycling,supermarket,Christchurch,5.063301967493584,Oaklands East
0,cycling,ece,Christchurch,2.294268605645851,Oaklands East
0,cycling,pharmacy,Christchurch,3.4097519247219847,Oaklands East
0,cycling,doctor,Christchurch,3.6492728828058167,Oaklands East
0,cycling,primary_school,Christchurch,6.599657827202737,Oaklands East
0,cycling,greenspace,Christchurch,0.6963216424294268,Oaklands East
0,cycling,all,Christchurch,6.736526946107785,Oaklands East
0,cycling,supermarket,Christchurch,3.052205220522052,Riccarton West
0,cycling,ece,Christchurch,1.6102610261026102,Riccarton West
0,cycling,pharmacy,Christchurch,4.359135913591359,Riccarton West
0,cycling,doctor,Christchurch,2.3717371737173716,Riccarton West
0,cycling,primary_school,Christchurch,2.2286228622862287,Riccarton West
0,cycling,greenspace,Christchurch,0.7398739873987399,Riccarton West
0,cycling,all,Christchurch,4.359135913591359,Riccarton West
0,cycling,supermarket,Christchurch,12.0,Christchurch Airport
0,cycling,ece,Christchurch,12.0,Christchurch Airport
0,cycling,pharmacy,Christchurch,18.0,Christchurch Airport
0,cycling,doctor,Christchurch,19.0,Christchurch Airport
0,cycling,primary_school,Christchurch,12.0,Christchurch Airport
0,cycling,greenspace,Christchurch,2.0,Christchurch Airport
0,cycling,all,Christchurch,19.0,Christchurch Airport
0,cycling,supermarket,Christchurch,7.7813852813852815,Harewood
0,cycling,ece,Christchurch,4.147186147186147,Harewood
0,cycling,pharmacy,Christchurch,6.768398268398268,Harewood
0,cycling,doctor,Christchurch,9.229437229437229,Harewood
0,cycling,primary_school,Christchurch,5.987012987012987,Harewood
0,cycling,greenspace,Christchurch,1.922077922077922,Harewood
0,cycling,all,Christchurch,9.848484848484848,Harewood
0,cycling,supermarket,Christchurch,5.083926031294452,Bishopdale North
0,cycling,ece,Christchurch,1.9708392603129445,Bishopdale North
0,cycling,pharmacy,Christchurch,5.078947368421052,Bishopdale North
0,cycling,doctor,Christchurch,5.014935988620199,Bishopdale North
0,cycling,primary_school,Christchurch,2.5718349928876245,Bishopdale North
0,cycling,greenspace,Christchurch,1.096728307254623,Bishopdale North
0,cycling,all,Christchurch,5.57823613086771,Bishopdale North
0,cycling,supermarket,Christchurch,15.124463519313304,Clearwater
0,cycling,ece,Christchurch,7.9742489270386265,Clearwater
0,cycling,pharmacy,Christchurch,18.120171673819744,Clearwater
0,cycling,doctor,Christchurch,17.896995708154506,Clearwater
0,cycling,primary_school,Christchurch,15.17167381974249,Clearwater
0,cycling,greenspace,Christchurch,0.9957081545064378,Clearwater
0,cycling,all,Christchurch,18.120171673819744,Clearwater
0,cycling,supermarket,Christchurch,9.158857979502196,Casebrook
0,cycling,ece,Christchurch,4.974377745241581,Casebrook
0,cycling,pharmacy,Christchurch,4.740849194729136,Casebrook
0,cycling,doctor,Christchurch,4.7862371888726205,Casebrook
0,cycling,primary_school,Christchurch,5.685212298682284,Casebrook
0,cycling,greenspace,Christchurch,1.897510980966325,Casebrook
0,cycling,all,Christchurch,9.158857979502196,Casebrook
0,cycling,supermarket,Christchurch,9.34013605442177,Redwood West
0,cycling,ece,Christchurch,3.710204081632653,Redwood West
0,cycling,pharmacy,Christchurch,4.998639455782313,Redwood West
0,cycling,doctor,Christchurch,4.681632653061224,Redwood West
0,cycling,primary_school,Christchurch,3.3374149659863948,Redwood West
0,cycling,greenspace,Christchurch,2.036734693877551,Redwood West
0,cycling,all,Christchurch,9.34013605442177,Redwood West
0,cycling,supermarket,Christchurch,4.965632858340318,Northwood
0,cycling,ece,Christchurch,2.4752724224643754,Northwood
0,cycling,pharmacy,Christchurch,12.01173512154233,Northwood
0,cycling,doctor,Christchurch,11.80553227158424,Northwood
0,cycling,primary_school,Christchurch,8.303436714165969,Northwood
0,cycling,greenspace,Christchurch,0.7929589270746018,Northwood
0,cycling,all,Christchurch,12.01173512154233,Northwood
0,cycling,supermarket,Christchurch,9.789203084832906,Regents Park
0,cycling,ece,Christchurch,5.107969151670951,Regents Park
0,cycling,pharmacy,Christchurch,7.96401028277635,Regents Park
0,cycling,doctor,Christchurch,7.96401028277635,Regents Park
0,cycling,primary_school,Christchurch,8.264781491002571,Regents Park
0,cycling,greenspace,Christchurch,2.372750642673522,Regents Park
0,cycling,all,Christchurch,10.133676092544988,Regents Park
0,cycling,supermarket,Christchurch,6.850393700787402,Belfast West
0,cycling,ece,Christchurch,2.5968503937007874,Belfast West
0,cycling,pharmacy,Christchurch,6.363779527559055,Belfast West
0,cycling,doctor,Christchurch,6.294488188976378,Belfast West
0,cycling,primary_school,Christchurch,5.415748031496063,Belfast West
0,cycling,greenspace,Christchurch,2.247244094488189,Belfast West
0,cycling,all,Christchurch,8.738582677165354,Belfast West
0,cycling,supermarket,Christchurch,12.08963282937365,Redwood North
0,cycling,ece,Christchurch,6.114470842332613,Redwood North
0,cycling,pharmacy,Christchurch,8.041036717062635,Redwood North
0,cycling,doctor,Christchurch,5.651187904967602,Redwood North
0,cycling,primary_school,Christchurch,5.452483801295896,Redwood North
0,cycling,greenspace,Christchurch,2.064794816414687,Redwood North
0,cycling,all,Christchurch,12.08963282937365,Redwood North
0,cycling,supermarket,Christchurch,11.686329588014981,Redwood East
0,cycling,ece,Christchurch,4.027153558052435,Redwood East
0,cycling,pharmacy,Christchurch,4.871722846441948,Redwood East
0,cycling,doctor,Christchurch,4.567415730337078,Redwood East
0,cycling,primary_school,Christchurch,4.671348314606742,Redwood East
0,cycling,greenspace,Christchurch,2.493445692883895,Redwood East
0,cycling,all,Christchurch,11.686329588014981,Redwood East
0,cycling,supermarket,Christchurch,7.536458333333333,Belfast East
0,cycling,ece,Christchurch,2.9348958333333335,Belfast East
0,cycling,pharmacy,Christchurch,4.466145833333333,Belfast East
0,cycling,doctor,Christchurch,4.40234375,Belfast East
0,cycling,primary_school,Christchurch,5.596354166666667,Belfast East
0,cycling,greenspace,Christchurch,1.6484375,Belfast East
0,cycling,all,Christchurch,8.536458333333334,Belfast East
0,cycling,supermarket,Christchurch,14.529634300126103,Travis Wetlands
0,cycling,ece,Christchurch,5.931904161412358,Travis Wetlands
0,cycling,pharmacy,Christchurch,6.529634300126103,Travis Wetlands
0,cycling,doctor,Christchurch,9.794451450189156,Travis Wetlands
0,cycling,primary_school,Christchurch,6.554854981084489,Travis Wetlands
0,cycling,greenspace,Christchurch,2.80327868852459,Travis Wetlands
0,cycling,all,Christchurch,14.563682219419924,Travis Wetlands
0,cycling,supermarket,Christchurch,9.219696969696969,Marshland
0,cycling,ece,Christchurch,8.053030303030303,Marshland
0,cycling,pharmacy,Christchurch,9.128787878787879,Marshland
0,cycling,doctor,Christchurch,8.946969696969697,Marshland
0,cycling,primary_school,Christchurch,9.712121212121213,Marshland
0,cycling,greenspace,Christchurch,5.03030303030303,Marshland
0,cycling,all,Christchurch,10.901515151515152,Marshland
0,cycling,supermarket,Christchurch,6.406679764243615,Prestons
0,cycling,ece,Christchurch,2.416502946954813,Prestons
0,cycling,pharmacy,Christchurch,6.928290766208251,Prestons
0,cycling,doctor,Christchurch,6.928290766208251,Prestons
0,cycling,primary_school,Christchurch,4.614931237721022,Prestons
0,cycling,greenspace,Christchurch,0.14636542239685657,Prestons
0,cycling,all,Christchurch,6.928290766208251,Prestons
0,cycling,supermarket,Christchurch,10.17563117453348,Waitikiri
0,cycling,ece,Christchurch,4.294182217343579,Waitikiri
0,cycling,pharmacy,Christchurch,7.754116355653128,Waitikiri
0,cycling,doctor,Christchurch,7.500548847420417,Waitikiri
0,cycling,primary_school,Christchurch,7.9143798024149286,Waitikiri
0,cycling,greenspace,Christchurch,1.7607025246981338,Waitikiri
0,cycling,all,Christchurch,10.414928649835346,Waitikiri
0,cycling,supermarket,Christchurch,8.16881998277347,Queenspark
0,cycling,ece,Christchurch,5.256675279931094,Queenspark
0,cycling,pharmacy,Christchurch,7.832902670111973,Queenspark
0,cycling,doctor,Christchurch,4.654608096468562,Queenspark
0,cycling,primary_school,Christchurch,5.453057708871662,Queenspark
0,cycling,greenspace,Christchurch,2.856158484065461,Queenspark
0,cycling,all,Christchurch,8.16881998277347,Queenspark
0,cycling,supermarket,Christchurch,4.194921583271098,Parklands
0,cycling,ece,Christchurch,4.418222554144884,Parklands
0,cycling,pharmacy,Christchurch,4.498132935026139,Parklands
0,cycling,doctor,Christchurch,5.9985063480209115,Parklands
0,cycling,primary_school,Christchurch,4.52352501867065,Parklands
0,cycling,greenspace,Christchurch,1.5436893203883495,Parklands
0,cycling,all,Christchurch,6.3151605675877525,Parklands
0,cycling,supermarket,Christchurch,30.78443113772455,Paparua
0,cycling,ece,Christchurch,13.604790419161677,Paparua
0,cycling,pharmacy,Christchurch,14.67065868263473,Paparua
0,cycling,doctor,Christchurch,14.784431137724551,Paparua
0,cycling,primary_school,Christchurch,14.248502994011975,Paparua
0,cycling,greenspace,Christchurch,11.155688622754491,Paparua
0,cycling,all,Christchurch,30.78443113772455,Paparua
0,cycling,supermarket,Christchurch,4.88086642599278,Hornby West
0,cycling,ece,Christchurch,3.3164861612515044,Hornby West
0,cycling,pharmacy,Christchurch,3.900120336943442,Hornby West
0,cycling,doctor,Christchurch,4.583634175691937,Hornby West
0,cycling,primary_school,Christchurch,4.891696750902527,Hornby West
0,cycling,greenspace,Christchurch,0.5306859205776173,Hornby West
0,cycling,all,Christchurch,5.472924187725631,Hornby West
0,cycling,supermarket,Christchurch,10.197701149425287,Waimairi Beach
0,cycling,ece,Christchurch,9.76551724137931,Waimairi Beach
0,cycling,pharmacy,Christchurch,10.648275862068965,Waimairi Beach
0,cycling,doctor,Christchurch,10.954022988505747,Waimairi Beach
0,cycling,primary_school,Christchurch,10.974712643678162,Waimairi Beach
0,cycling,greenspace,Christchurch,0.7816091954022989,Waimairi Beach
0,cycling,all,Christchurch,11.177011494252874,Waimairi Beach
0,cycling,supermarket,Christchurch,17.476190476190474,Yaldhurst
0,cycling,ece,Christchurch,6.6893424036281175,Yaldhurst
0,cycling,pharmacy,Christchurch,12.117913832199546,Yaldhurst
0,cycling,doctor,Christchurch,12.689342403628117,Yaldhurst
0,cycling,primary_school,Christchurch,6.054421768707483,Yaldhurst
0,cycling,greenspace,Christchurch,1.5759637188208617,Yaldhurst
0,cycling,all,Christchurch,17.476190476190474,Yaldhurst
0,cycling,supermarket,Christchurch,20.81135225375626,Templeton
0,cycling,ece,Christchurch,2.1886477462437397,Templeton
0,cycling,pharmacy,Christchurch,2.360601001669449,Templeton
0,cycling,doctor,Christchurch,2.1652754590984973,Templeton
0,cycling,primary_school,Christchurch,3.3906510851419034,Templeton
0,cycling,greenspace,Christchurch,0.7595993322203672,Templeton
0,cycling,all,Christchurch,20.81135225375626,Templeton
0,cycling,supermarket,Christchurch,13.278260869565218,Islington-Hornby Industrial
0,cycling,ece,Christchurch,8.539130434782608,Islington-Hornby Industrial
0,cycling,pharmacy,Christchurch,7.226086956521739,Islington-Hornby Industrial
0,cycling,doctor,Christchurch,7.539130434782609,Islington-Hornby Industrial
0,cycling,primary_school,Christchurch,9.226086956521739,Islington-Hornby Industrial
0,cycling,greenspace,Christchurch,4.156521739130435,Islington-Hornby Industrial
0,cycling,all,Christchurch,13.278260869565218,Islington-Hornby Industrial
0,cycling,supermarket,Christchurch,7.882716049382716,Islington
0,cycling,ece,Christchurch,3.185185185185185,Islington
0,cycling,pharmacy,Christchurch,5.657407407407407,Islington
0,cycling,doctor,Christchurch,5.657407407407407,Islington
0,cycling,primary_school,Christchurch,5.422839506172839,Islington
0,cycling,greenspace,Christchurch,1.1851851851851851,Islington
0,cycling,all,Christchurch,7.882716049382716,Islington
0,cycling,supermarket,Christchurch,6.974891774891775,Hei Hei
0,cycling,ece,Christchurch,2.412987012987013,Hei Hei
0,cycling,pharmacy,Christchurch,2.864069264069264,Hei Hei
0,cycling,doctor,Christchurch,2.8095238095238093,Hei Hei
0,cycling,primary_school,Christchurch,1.774891774891775,Hei Hei
0,cycling,greenspace,Christchurch,0.6103896103896104,Hei Hei
0,cycling,all,Christchurch,6.974891774891775,Hei Hei
0,cycling,supermarket,Christchurch,10.499063670411985,Hoon Hay East
